country,Region,lat,long,displayName,layerName,layerTitle,year,value,continent,val,tested,prev,title,pubMedId,sid,mutation,site,estLoc,present,authors,PR,Prev_DR,mean_act,du_obs,num_obs,sum_data
Cambodia,SEA,14.01,104.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2013,0.00550227984786033,Asia,associated with slow clearance,32,40.63% [25.52 - 57.74],Dihydroartemisinin-piperaquine resistance in Plasmodium falciparum malaria in Cambodia: a multisite prospective cohort study.,26774243,15,C580Y,Preah Vihear,0,13,"Amaratunga C, Lim P, Suon S, Sreng S, Mao S, Sopha C, Sam B, Dek D, Try V, Amato R, Blessborn D, Song L, Tullo GS, Fay MP, Anderson JM, Tarning J, Fairhurst RM",0.5502279847860336,40.625,3.903641353548248e-4,0,3,0.010288144
Cambodia,SEA,13.86,107.1,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2013,0.00488560693338513,Asia,associated with slow clearance,34,5.88% [1.63 - 19.09],Dihydroartemisinin-piperaquine resistance in Plasmodium falciparum malaria in Cambodia: a multisite prospective cohort study.,26774243,13,C580Y,Rattanakiri,0,2,"Amaratunga C, Lim P, Suon S, Sreng S, Mao S, Sopha C, Sam B, Dek D, Try V, Amato R, Blessborn D, Song L, Tullo GS, Fay MP, Anderson JM, Tarning J, Fairhurst RM",0.4885606933385134,5.88235294117647,3.903641353548248e-4,0,3,0.010288144
Cambodia,SEA,13.41,105.08,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2013,0.00291322520934045,Asia,associated with slow clearance,23,69.57% [49.13 - 84.4],A Worldwide Map of Plasmodium falciparum K13-Propeller Polymorphisms.,27332904,1036,C580Y,Rovieng,0,16,"Ménard D, Khim N, Beghain J, Adegnika AA, Shafiul-Alam M, Amodu O, Rahim-Awab G, Barnadas C, Berry A, Boum Y, Bustos MD, Cao J, Chen JH, Collet L, Cui L, Thakur GD, Dieye A, Djallé D, Dorkenoo MA, Eboumbou-Moukoko CE, Espino FE, Fandeur T, Ferreira-da-Cruz MF, Fola AA, Fuehrer HP, Hassan AM, Herrera S, Hongvanthong B, Houzé S, Ibrahim ML, Jahirul-Karim M, Jiang L, Kano S, Ali-Khan W, Khanthavong M, Kremsner PG, Lacerda M, Leang R, Leelawong M, Li M, Lin K, Mazarati JB, Ménard S, Morlais I, Muhindo-Mavoko H, Musset L, Na-Bangchang K, Nambozi M, Niaré K, Noedl H, Ouédraogo JB, Pillai DR, Pradines B, Quang-Phuc B, Ramharter M, Randrianarivelojosia M, Sattabongkot J, Sheikh-Omar A, Silué KD, Sirima SB, Sutherland C, Syafruddin D, Tahar R, Tang LH, Touré OA, Tshibangu-wa-Tshibangu P, Vigan-Womas I, Warsame M, Wini L, Zakeri S, Kim S, Eam R, Berne L, Khean C, Chy S, Ken M, Loch K, Canier L, Duru V, Legrand E, Barale JC, Stokes B, Straimer J, Witkowski B, Fidock DA, Rogier C, Ringwald P, Ariey F, Mercereau-Puijalon O,",0.2913225209340453,69.56521739130434,3.903641353548248e-4,0,3,0.010288144
Cambodia,SEA,13.41,105.08,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2013,0.00291322520934045,Asia,associated with slow clearance,23,69.57% [49.13 - 84.4],A Worldwide Map of Plasmodium falciparum K13-Propeller Polymorphisms.,27332904,1036,C580Y,Rovieng,0,16,"Ménard D, Khim N, Beghain J, Adegnika AA, Shafiul-Alam M, Amodu O, Rahim-Awab G, Barnadas C, Berry A, Boum Y, Bustos MD, Cao J, Chen JH, Collet L, Cui L, Thakur GD, Dieye A, Djallé D, Dorkenoo MA, Eboumbou-Moukoko CE, Espino FE, Fandeur T, Ferreira-da-Cruz MF, Fola AA, Fuehrer HP, Hassan AM, Herrera S, Hongvanthong B, Houzé S, Ibrahim ML, Jahirul-Karim M, Jiang L, Kano S, Ali-Khan W, Khanthavong M, Kremsner PG, Lacerda M, Leang R, Leelawong M, Li M, Lin K, Mazarati JB, Ménard S, Morlais I, Muhindo-Mavoko H, Musset L, Na-Bangchang K, Nambozi M, Niaré K, Noedl H, Ouédraogo JB, Pillai DR, Pradines B, Quang-Phuc B, Ramharter M, Randrianarivelojosia M, Sattabongkot J, Sheikh-Omar A, Silué KD, Sirima SB, Sutherland C, Syafruddin D, Tahar R, Tang LH, Touré OA, Tshibangu-wa-Tshibangu P, Vigan-Womas I, Warsame M, Wini L, Zakeri S, Kim S, Eam R, Berne L, Khean C, Chy S, Ken M, Loch K, Canier L, Duru V, Legrand E, Barale JC, Stokes B, Straimer J, Witkowski B, Fidock DA, Rogier C, Ringwald P, Ariey F, Mercereau-Puijalon O,",0.2913225209340453,69.56521739130434,3.903641353548248e-4,0,3,0.010288144
Cambodia,SEA,13.7,105.47,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2013,0.00425193645060062,Asia,associated with slow clearance,11,54.55% [28.01 - 78.73],NA,25288380,ZMMRX,C580Y,Chey Saen,0,6,"Plasmodium prevalence and artemisinin-resistant falciparum malaria in Preah Vihear Province, Cambodia: a cross-sectional population-based study.",0.4251936450600624,54.54545454545454,3.903641353548248e-4,0,3,0.010288144
Cambodia,SEA,13.7,105.47,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2013,0.00425193645060062,Asia,associated with slow clearance,11,54.55% [28.01 - 78.73],NA,25288380,ZMMRX,C580Y,Chey Saen,0,6,"Plasmodium prevalence and artemisinin-resistant falciparum malaria in Preah Vihear Province, Cambodia: a cross-sectional population-based study.",0.4251936450600624,54.54545454545454,3.903641353548248e-4,0,3,0.010288144
Cambodia,SEA,14.17,103.64,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2013,0.00111293967347592,Asia,associated with slow clearance,59,84.75% [73.48 - 91.76],A Worldwide Map of Plasmodium falciparum K13-Propeller Polymorphisms.,27332904,1029,C580Y,Oddar Meanchey,0,50,"Ménard D, Khim N, Beghain J, Adegnika AA, Shafiul-Alam M, Amodu O, Rahim-Awab G, Barnadas C, Berry A, Boum Y, Bustos MD, Cao J, Chen JH, Collet L, Cui L, Thakur GD, Dieye A, Djallé D, Dorkenoo MA, Eboumbou-Moukoko CE, Espino FE, Fandeur T, Ferreira-da-Cruz MF, Fola AA, Fuehrer HP, Hassan AM, Herrera S, Hongvanthong B, Houzé S, Ibrahim ML, Jahirul-Karim M, Jiang L, Kano S, Ali-Khan W, Khanthavong M, Kremsner PG, Lacerda M, Leang R, Leelawong M, Li M, Lin K, Mazarati JB, Ménard S, Morlais I, Muhindo-Mavoko H, Musset L, Na-Bangchang K, Nambozi M, Niaré K, Noedl H, Ouédraogo JB, Pillai DR, Pradines B, Quang-Phuc B, Ramharter M, Randrianarivelojosia M, Sattabongkot J, Sheikh-Omar A, Silué KD, Sirima SB, Sutherland C, Syafruddin D, Tahar R, Tang LH, Touré OA, Tshibangu-wa-Tshibangu P, Vigan-Womas I, Warsame M, Wini L, Zakeri S, Kim S, Eam R, Berne L, Khean C, Chy S, Ken M, Loch K, Canier L, Duru V, Legrand E, Barale JC, Stokes B, Straimer J, Witkowski B, Fidock DA, Rogier C, Ringwald P, Ariey F, Mercereau-Puijalon O,",0.11129396734759212,84.7457627118644,3.903641353548248e-4,0,3,0.010288144
Cambodia,SEA,14.24,104.08,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2013,0.00906467717140913,Asia,associated with slow clearance,107,65.42% [56.02 - 73.76],Lancet Infect Dis 2015 Jun;15(6):683-91,25877962,JTCPJ,C580Y,Anlong Veng District,0,70,Dihydroartemisinin-piperaquine failure associated with a triple mutant including kelch13 C580Y in Cambodia: an observational cohort study.,0.906467717140913,65.42056074766354,3.903641353548248e-4,0,3,0.010288144
Cambodia,SEA,14.24,104.08,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2013,0.00906467717140913,Asia,associated with slow clearance,107,65.42% [56.02 - 73.76],Lancet Infect Dis 2015 Jun;15(6):683-91,25877962,JTCPJ,C580Y,Anlong Veng District,0,70,Dihydroartemisinin-piperaquine failure associated with a triple mutant including kelch13 C580Y in Cambodia: an observational cohort study.,0.906467717140913,65.42056074766354,3.903641353548248e-4,0,3,0.010288144
Cambodia,SEA,14.17,103.64,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2013,0.00111293967347592,Asia,associated with slow clearance,59,84.75% [73.48 - 91.76],A Worldwide Map of Plasmodium falciparum K13-Propeller Polymorphisms.,27332904,1029,C580Y,Oddar Meanchey,0,50,"Ménard D, Khim N, Beghain J, Adegnika AA, Shafiul-Alam M, Amodu O, Rahim-Awab G, Barnadas C, Berry A, Boum Y, Bustos MD, Cao J, Chen JH, Collet L, Cui L, Thakur GD, Dieye A, Djallé D, Dorkenoo MA, Eboumbou-Moukoko CE, Espino FE, Fandeur T, Ferreira-da-Cruz MF, Fola AA, Fuehrer HP, Hassan AM, Herrera S, Hongvanthong B, Houzé S, Ibrahim ML, Jahirul-Karim M, Jiang L, Kano S, Ali-Khan W, Khanthavong M, Kremsner PG, Lacerda M, Leang R, Leelawong M, Li M, Lin K, Mazarati JB, Ménard S, Morlais I, Muhindo-Mavoko H, Musset L, Na-Bangchang K, Nambozi M, Niaré K, Noedl H, Ouédraogo JB, Pillai DR, Pradines B, Quang-Phuc B, Ramharter M, Randrianarivelojosia M, Sattabongkot J, Sheikh-Omar A, Silué KD, Sirima SB, Sutherland C, Syafruddin D, Tahar R, Tang LH, Touré OA, Tshibangu-wa-Tshibangu P, Vigan-Womas I, Warsame M, Wini L, Zakeri S, Kim S, Eam R, Berne L, Khean C, Chy S, Ken M, Loch K, Canier L, Duru V, Legrand E, Barale JC, Stokes B, Straimer J, Witkowski B, Fidock DA, Rogier C, Ringwald P, Ariey F, Mercereau-Puijalon O,",0.11129396734759212,84.7457627118644,3.903641353548248e-4,0,3,0.010288144
Cambodia,SEA,12.35,103.77,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2014,0.00771690811961889,Asia,associated with slow clearance,76,84.21% [74.4 - 90.73],Prevalence of K13 mutation and Day-3 positive parasitaemia in artemisinin-resistant malaria endemic area of Cambodia: a cross-sectional study.,28903755,290,C580Y,Kravanh,0,64,"Kheang ST, Sovannaroth S, Ek S, Chy S, Chhun P, Mao S, Nguon S, Lek DS, Menard D, Kak N",0.7716908119618893,84.21052631578947,9.49e-4,1,3,0.010288144
Cambodia,SEA,12.35,103.77,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2014,0.00771690811961889,Asia,associated with slow clearance,76,84.21% [74.4 - 90.73],Prevalence of K13 mutation and Day-3 positive parasitaemia in artemisinin-resistant malaria endemic area of Cambodia: a cross-sectional study.,28903755,290,C580Y,Kravanh,0,64,"Kheang ST, Sovannaroth S, Ek S, Chy S, Chhun P, Mao S, Nguon S, Lek DS, Menard D, Kak N",0.7716908119618893,84.21052631578947,9.49e-4,1,3,0.010288144
Cambodia,SEA,12.91,102.67,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2014,7.6010246993973e-4,Asia,associated with slow clearance,12,91.67% [64.61 - 98.51],A Worldwide Map of Plasmodium falciparum K13-Propeller Polymorphisms.,27332904,1034,C580Y,Pailin,0,11,"Ménard D, Khim N, Beghain J, Adegnika AA, Shafiul-Alam M, Amodu O, Rahim-Awab G, Barnadas C, Berry A, Boum Y, Bustos MD, Cao J, Chen JH, Collet L, Cui L, Thakur GD, Dieye A, Djallé D, Dorkenoo MA, Eboumbou-Moukoko CE, Espino FE, Fandeur T, Ferreira-da-Cruz MF, Fola AA, Fuehrer HP, Hassan AM, Herrera S, Hongvanthong B, Houzé S, Ibrahim ML, Jahirul-Karim M, Jiang L, Kano S, Ali-Khan W, Khanthavong M, Kremsner PG, Lacerda M, Leang R, Leelawong M, Li M, Lin K, Mazarati JB, Ménard S, Morlais I, Muhindo-Mavoko H, Musset L, Na-Bangchang K, Nambozi M, Niaré K, Noedl H, Ouédraogo JB, Pillai DR, Pradines B, Quang-Phuc B, Ramharter M, Randrianarivelojosia M, Sattabongkot J, Sheikh-Omar A, Silué KD, Sirima SB, Sutherland C, Syafruddin D, Tahar R, Tang LH, Touré OA, Tshibangu-wa-Tshibangu P, Vigan-Womas I, Warsame M, Wini L, Zakeri S, Kim S, Eam R, Berne L, Khean C, Chy S, Ken M, Loch K, Canier L, Duru V, Legrand E, Barale JC, Stokes B, Straimer J, Witkowski B, Fidock DA, Rogier C, Ringwald P, Ariey F, Mercereau-Puijalon O,",0.07601024699397385,91.66666666666666,9.49e-4,1,3,0.010288144
Cambodia,SEA,12.91,102.67,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2014,7.6010246993973e-4,Asia,associated with slow clearance,12,91.67% [64.61 - 98.51],A Worldwide Map of Plasmodium falciparum K13-Propeller Polymorphisms.,27332904,1034,C580Y,Pailin,0,11,"Ménard D, Khim N, Beghain J, Adegnika AA, Shafiul-Alam M, Amodu O, Rahim-Awab G, Barnadas C, Berry A, Boum Y, Bustos MD, Cao J, Chen JH, Collet L, Cui L, Thakur GD, Dieye A, Djallé D, Dorkenoo MA, Eboumbou-Moukoko CE, Espino FE, Fandeur T, Ferreira-da-Cruz MF, Fola AA, Fuehrer HP, Hassan AM, Herrera S, Hongvanthong B, Houzé S, Ibrahim ML, Jahirul-Karim M, Jiang L, Kano S, Ali-Khan W, Khanthavong M, Kremsner PG, Lacerda M, Leang R, Leelawong M, Li M, Lin K, Mazarati JB, Ménard S, Morlais I, Muhindo-Mavoko H, Musset L, Na-Bangchang K, Nambozi M, Niaré K, Noedl H, Ouédraogo JB, Pillai DR, Pradines B, Quang-Phuc B, Ramharter M, Randrianarivelojosia M, Sattabongkot J, Sheikh-Omar A, Silué KD, Sirima SB, Sutherland C, Syafruddin D, Tahar R, Tang LH, Touré OA, Tshibangu-wa-Tshibangu P, Vigan-Womas I, Warsame M, Wini L, Zakeri S, Kim S, Eam R, Berne L, Khean C, Chy S, Ken M, Loch K, Canier L, Duru V, Legrand E, Barale JC, Stokes B, Straimer J, Witkowski B, Fidock DA, Rogier C, Ringwald P, Ariey F, Mercereau-Puijalon O,",0.07601024699397385,91.66666666666666,9.49e-4,1,3,0.010288144
Cambodia,SEA,12.79,107.1,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2014,0.00813446007668972,Asia,associated with slow clearance,16,75.0% [50.5 - 89.82],Plasmodium falciparum dihydroartemisinin-piperaquine failures in Cambodia are associated with mutant K13 parasites presenting high survival rates in novel piperaquine in vitro assays: retrospective and prospective investigations.,26695060,8,C580Y,Mondulkiri,0,12,"Duru V, Khim N, Leang R, Kim S, Domergue A, Kloeung N, Ke S, Chy S, Eam R, Khean C, Loch K, Ken M, Lek D, Beghain J, Ariey F, Guerin PJ, Huy R, Mercereau-Puijalon O, Witkowski B, Menard D",0.813446007668972,75,9.49e-4,1,3,0.010288144
Cambodia,SEA,13.58,105.97,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2014,0.01213212963193655,Asia,associated with slow clearance,13,69.23% [42.37 - 87.32],Plasmodium falciparum dihydroartemisinin-piperaquine failures in Cambodia are associated with mutant K13 parasites presenting high survival rates in novel piperaquine in vitro assays: retrospective and prospective investigations.,26695060,7,C580Y,Stung Treng,0,9,"Duru V, Khim N, Leang R, Kim S, Domergue A, Kloeung N, Ke S, Chy S, Eam R, Khean C, Loch K, Ken M, Lek D, Beghain J, Ariey F, Guerin PJ, Huy R, Mercereau-Puijalon O, Witkowski B, Menard D",1.213212963193655,69.23076923076923,9.49e-4,1,3,0.010288144
Cambodia,SEA,13.86,107.1,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2014,0.00863414723426103,Asia,associated with slow clearance,28,21.43% [10.21 - 39.54],Plasmodium falciparum dihydroartemisinin-piperaquine failures in Cambodia are associated with mutant K13 parasites presenting high survival rates in novel piperaquine in vitro assays: retrospective and prospective investigations.,26695060,5,C580Y,Rattanakiri,0,6,"Duru V, Khim N, Leang R, Kim S, Domergue A, Kloeung N, Ke S, Chy S, Eam R, Khean C, Loch K, Ken M, Lek D, Beghain J, Ariey F, Guerin PJ, Huy R, Mercereau-Puijalon O, Witkowski B, Menard D",0.8634147234261036,21.428571428571427,9.49e-4,1,3,0.010288144
Cambodia,SEA,12.79,107.1,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2014,0.00813446007668972,Asia,associated with slow clearance,16,75.0% [50.5 - 89.82],Plasmodium falciparum dihydroartemisinin-piperaquine failures in Cambodia are associated with mutant K13 parasites presenting high survival rates in novel piperaquine in vitro assays: retrospective and prospective investigations.,26695060,8,C580Y,Mondulkiri,0,12,"Duru V, Khim N, Leang R, Kim S, Domergue A, Kloeung N, Ke S, Chy S, Eam R, Khean C, Loch K, Ken M, Lek D, Beghain J, Ariey F, Guerin PJ, Huy R, Mercereau-Puijalon O, Witkowski B, Menard D",0.813446007668972,75,9.49e-4,1,3,0.010288144
Cambodia,SEA,13.58,105.97,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2014,0.01213212963193655,Asia,associated with slow clearance,13,69.23% [42.37 - 87.32],Plasmodium falciparum dihydroartemisinin-piperaquine failures in Cambodia are associated with mutant K13 parasites presenting high survival rates in novel piperaquine in vitro assays: retrospective and prospective investigations.,26695060,7,C580Y,Stung Treng,0,9,"Duru V, Khim N, Leang R, Kim S, Domergue A, Kloeung N, Ke S, Chy S, Eam R, Khean C, Loch K, Ken M, Lek D, Beghain J, Ariey F, Guerin PJ, Huy R, Mercereau-Puijalon O, Witkowski B, Menard D",1.213212963193655,69.23076923076923,9.49e-4,1,3,0.010288144
Cambodia,SEA,13.86,107.1,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2014,0.00863414723426103,Asia,associated with slow clearance,28,21.43% [10.21 - 39.54],Plasmodium falciparum dihydroartemisinin-piperaquine failures in Cambodia are associated with mutant K13 parasites presenting high survival rates in novel piperaquine in vitro assays: retrospective and prospective investigations.,26695060,5,C580Y,Rattanakiri,0,6,"Duru V, Khim N, Leang R, Kim S, Domergue A, Kloeung N, Ke S, Chy S, Eam R, Khean C, Loch K, Ken M, Lek D, Beghain J, Ariey F, Guerin PJ, Huy R, Mercereau-Puijalon O, Witkowski B, Menard D",0.8634147234261036,21.428571428571427,9.49e-4,1,3,0.010288144
Cambodia,SEA,13.57,105.36,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2014,0.00519715249538421,Asia,associated with slow clearance,11,54.55% [28.01 - 78.73],Assessing the asymptomatic reservoir and dihydroartemisinin-piperaquine effectiveness in a low transmission setting threatened by artemisinin resistant Plasmodium falciparum.,27585957,406,C580Y,Chey Saen,0,6,"Falq G, Van Den Bergh R, De Smet M, Etienne W, Nguon C, Rekol H, Imwong M, Dondorp A, Kindermans JM",0.5197152495384216,54.54545454545454,9.49e-4,1,3,0.010288144
Cambodia,SEA,13.57,105.36,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2014,0.00519715249538421,Asia,associated with slow clearance,11,54.55% [28.01 - 78.73],Assessing the asymptomatic reservoir and dihydroartemisinin-piperaquine effectiveness in a low transmission setting threatened by artemisinin resistant Plasmodium falciparum.,27585957,406,C580Y,Chey Saen,0,6,"Falq G, Van Den Bergh R, De Smet M, Etienne W, Nguon C, Rekol H, Imwong M, Dondorp A, Kindermans JM",0.5197152495384216,54.54545454545454,9.49e-4,1,3,0.010288144
Cambodia,SEA,14.17,103.64,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2014,0.00189352070447057,Asia,associated with slow clearance,4,100.0% [51.01 - 100.0],A Worldwide Map of Plasmodium falciparum K13-Propeller Polymorphisms.,27332904,1030,C580Y,Oddar Meanchey,0,4,"Ménard D, Khim N, Beghain J, Adegnika AA, Shafiul-Alam M, Amodu O, Rahim-Awab G, Barnadas C, Berry A, Boum Y, Bustos MD, Cao J, Chen JH, Collet L, Cui L, Thakur GD, Dieye A, Djallé D, Dorkenoo MA, Eboumbou-Moukoko CE, Espino FE, Fandeur T, Ferreira-da-Cruz MF, Fola AA, Fuehrer HP, Hassan AM, Herrera S, Hongvanthong B, Houzé S, Ibrahim ML, Jahirul-Karim M, Jiang L, Kano S, Ali-Khan W, Khanthavong M, Kremsner PG, Lacerda M, Leang R, Leelawong M, Li M, Lin K, Mazarati JB, Ménard S, Morlais I, Muhindo-Mavoko H, Musset L, Na-Bangchang K, Nambozi M, Niaré K, Noedl H, Ouédraogo JB, Pillai DR, Pradines B, Quang-Phuc B, Ramharter M, Randrianarivelojosia M, Sattabongkot J, Sheikh-Omar A, Silué KD, Sirima SB, Sutherland C, Syafruddin D, Tahar R, Tang LH, Touré OA, Tshibangu-wa-Tshibangu P, Vigan-Womas I, Warsame M, Wini L, Zakeri S, Kim S, Eam R, Berne L, Khean C, Chy S, Ken M, Loch K, Canier L, Duru V, Legrand E, Barale JC, Stokes B, Straimer J, Witkowski B, Fidock DA, Rogier C, Ringwald P, Ariey F, Mercereau-Puijalon O,",0.18935207044705749,100,9.49e-4,1,3,0.010288144
Cambodia,SEA,13.37,103.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2014,0,Asia,associated with slow clearance,17,88.24% [65.66 - 96.71],Plasmodium falciparum dihydroartemisinin-piperaquine failures in Cambodia are associated with mutant K13 parasites presenting high survival rates in novel piperaquine in vitro assays: retrospective and prospective investigations.,26695060,6,C580Y,Siem Reap,0,15,"Duru V, Khim N, Leang R, Kim S, Domergue A, Kloeung N, Ke S, Chy S, Eam R, Khean C, Loch K, Ken M, Lek D, Beghain J, Ariey F, Guerin PJ, Huy R, Mercereau-Puijalon O, Witkowski B, Menard D",0,88.23529411764706,9.49e-4,1,3,0.010288144
Cambodia,SEA,13.37,103.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2014,0,Asia,associated with slow clearance,17,88.24% [65.66 - 96.71],Plasmodium falciparum dihydroartemisinin-piperaquine failures in Cambodia are associated with mutant K13 parasites presenting high survival rates in novel piperaquine in vitro assays: retrospective and prospective investigations.,26695060,6,C580Y,Siem Reap,0,15,"Duru V, Khim N, Leang R, Kim S, Domergue A, Kloeung N, Ke S, Chy S, Eam R, Khean C, Loch K, Ken M, Lek D, Beghain J, Ariey F, Guerin PJ, Huy R, Mercereau-Puijalon O, Witkowski B, Menard D",0,88.23529411764706,9.49e-4,1,3,0.010288144
Cambodia,SEA,14.17,103.64,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2014,0.00189352070447057,Asia,associated with slow clearance,4,100.0% [51.01 - 100.0],A Worldwide Map of Plasmodium falciparum K13-Propeller Polymorphisms.,27332904,1030,C580Y,Oddar Meanchey,0,4,"Ménard D, Khim N, Beghain J, Adegnika AA, Shafiul-Alam M, Amodu O, Rahim-Awab G, Barnadas C, Berry A, Boum Y, Bustos MD, Cao J, Chen JH, Collet L, Cui L, Thakur GD, Dieye A, Djallé D, Dorkenoo MA, Eboumbou-Moukoko CE, Espino FE, Fandeur T, Ferreira-da-Cruz MF, Fola AA, Fuehrer HP, Hassan AM, Herrera S, Hongvanthong B, Houzé S, Ibrahim ML, Jahirul-Karim M, Jiang L, Kano S, Ali-Khan W, Khanthavong M, Kremsner PG, Lacerda M, Leang R, Leelawong M, Li M, Lin K, Mazarati JB, Ménard S, Morlais I, Muhindo-Mavoko H, Musset L, Na-Bangchang K, Nambozi M, Niaré K, Noedl H, Ouédraogo JB, Pillai DR, Pradines B, Quang-Phuc B, Ramharter M, Randrianarivelojosia M, Sattabongkot J, Sheikh-Omar A, Silué KD, Sirima SB, Sutherland C, Syafruddin D, Tahar R, Tang LH, Touré OA, Tshibangu-wa-Tshibangu P, Vigan-Womas I, Warsame M, Wini L, Zakeri S, Kim S, Eam R, Berne L, Khean C, Chy S, Ken M, Loch K, Canier L, Duru V, Legrand E, Barale JC, Stokes B, Straimer J, Witkowski B, Fidock DA, Rogier C, Ringwald P, Ariey F, Mercereau-Puijalon O,",0.18935207044705749,100,9.49e-4,1,3,0.010288144
Cambodia,SEA,12.91,102.67,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2015,6.1092368559911e-4,Asia,associated with slow clearance,14,100.0% [78.47 - 100.0],The spread of artemisinin-resistant Plasmodium falciparum in the Greater Mekong subregion: a molecular epidemiology observational study.,28161569,497,C580Y,Pailine,0,14,"Imwong M, Suwannasin K, Kunasol C, Sutawong K, Mayxay M, Rekol H, Smithuis FM, Hlaing TM, Tun KM, van der Pluijm RW, Tripura R, Miotto O, Menard D, Dhorda M, Day NPJ, White NJ, Dondorp AM",0.06109236855991185,100,0.00172457051201936,0,3,0.010288144
